,text,Label,Score
1706,love show much plz don39t retire,POSITIVE,0.9996932744979858
1707,don39t drugs kids,POSITIVE,0.9751238226890564
1708,2 videos,NEGATIVE,0.992155373096466
1709,watching video i39m like quotmeaoowquot,NEGATIVE,0.9473609924316406
1710,href cats cows,NEGATIVE,0.98631489276886
1711,noise,NEGATIVE,0.9973581433296204
1712,selective breeding likely kangaroo buff cows usually selectively breed often produce meat muscle equals meat selective breeding allow stronger animal reproduce example eventually genes passed generations buff animals fastest method evolution however might kangaroo buff learned something new,POSITIVE,0.9275559186935424
1713,nice episode,POSITIVE,0.9982695579528807
1714,shavebrplzbrfor us,POSITIVE,0.8727819919586182
1715,funny episode,POSITIVE,0.999853253364563
1716,u try videos like,NEGATIVE,0.9989936947822572
1717,sometimes gene stops muscle growth myostatin present get really buff really easily brbrlook belgian blue cow,NEGATIVE,0.7078238725662231
1718,ray pet squirell swear i39ve like 4 years lol,NEGATIVE,0.9769436717033386
1719,poor methhead,NEGATIVE,0.999688982963562
1720,lol,NEGATIVE,0.9438178539276124
1721,kangaroojacked amirite,NEGATIVE,0.9965468049049376
1722,301 views 800 comments,NEGATIVE,0.964364230632782
1723,omg 4 cats cat people unite,POSITIVE,0.9968845248222352
1724,whoohoo arkansas,POSITIVE,0.7156158685684204
1725,1 word helarious,NEGATIVE,0.9875384569168092
1726,yo show funny,NEGATIVE,0.9401992559432985
1727,honestly pretty fbb funny episode,POSITIVE,0.9962266683578492
1728,hiding nuts,NEGATIVE,0.9941925406455994
1729,kangaroo squirrel father disappointed son,NEGATIVE,0.9996826648712158
1730,australia strong wild life benching 70,POSITIVE,0.9941219687461852
1731,i39m arkansas,POSITIVE,0.5899883508682251
1732,send videos,NEGATIVE,0.998607337474823
1733,301 views 801 comments 70 likes error views,NEGATIVE,0.9971152544021606
1734,6 vid 00,NEGATIVE,0.9820382595062256
1735,used live arkansas people look like lol,POSITIVE,0.9961146116256714
1736,matter fact bench press 4 koala bears morning thank much,POSITIVE,0.9997125267982484
1737,squirrel stuck nut dogs ass xd,NEGATIVE,0.9987279772758484
1738,happened kangaroo kangaroo gym,NEGATIVE,0.9995960593223572
1739,stupid people game wardens power normal 50,NEGATIVE,0.9936215281486512
1740,manly beard,POSITIVE,0.9983872175216676
1741,see types roos every straya,NEGATIVE,0.9917049407958984
1742,one funniest episodes you39ve done keep goin39 strong till end ray,POSITIVE,0.999789535999298
1743,koala39s aren39t bears,NEGATIVE,0.9828654527664183
1744,photoshop,POSITIVE,0.976670265197754
1745,944 comment p,POSITIVE,0.5663320422172546
1746,don39t even call man cop cops deserve respect doubt needed muscle training jion fish club instead using gun civilians use,NEGATIVE,0.9972659349441528
1747,well feel special arkansan bboomb,POSITIVE,0.999321699142456
1748,oh god it39s like kangaroos steriods take steriods,NEGATIVE,0.9824568033218384
1749,301 views 7k likes youtube one job oh wait,NEGATIVE,0.9960655570030212
1750,dont pet squirrel,NEGATIVE,0.9922154545783995
1751,hahaha squirrel haha,NEGATIVE,0.9894527196884156
1752,use funnier,POSITIVE,0.9936496615409852
1753,u even lift bra,POSITIVE,0.5902043581008911
1754,probably would nothing gone viral world show,NEGATIVE,0.99215966463089
1755,lol good episode,POSITIVE,0.9998469352722168
1756,nan,POSITIVE,0.7481210231781006
1757,u shouldnt fuck kangaroo39s,NEGATIVE,0.9980460405349731
1758,fluffer anna akana ahahaha,NEGATIVE,0.6389545202255249
1759,video 6 seconds short ray,NEGATIVE,0.9909763932228088
1760,lmao rays voice squirrel,POSITIVE,0.94543719291687
1761,momma told knock,NEGATIVE,0.996102809906006
1762,nice beard,POSITIVE,0.9995167255401612
1763,always stay flush toilet parte xd,NEGATIVE,0.9946084022521972
1764,cat sound hahahaha,POSITIVE,0.6200841069221497
1765,straya,NEGATIVE,0.9962989687919616
1766,even fuck bra lmao,NEGATIVE,0.9826238751411438
1767,kangaroo jack steriods,NEGATIVE,0.934308648109436
1768,give shout friend ruth big fans,POSITIVE,0.99983549118042
1769,look rap god right corner,POSITIVE,0.9328125715255736
1770,feel bad guy,NEGATIVE,0.9996873140335084
1771,squirrels trying get nut,NEGATIVE,0.9992142915725708
1772,shave beardbeardo,NEGATIVE,0.9810405373573304
1773,supporter beard mister johnson,POSITIVE,0.9884336590766908
1774,woah that39s one muscly kangaroo n squirrel cute omg 39,NEGATIVE,0.9828985929489136
1775,good job mr ray,POSITIVE,0.9998408555984496
1776,good job mr ray,POSITIVE,0.9998408555984496
1777,shape pubes face man,POSITIVE,0.9913014769554138
1778,yuur dum,NEGATIVE,0.9852623343467712
1779,thought retiring bruh,NEGATIVE,0.9969569444656372
1780,funniest 3 foreverbr,POSITIVE,0.9992839694023132
1781,first,POSITIVE,0.9977535605430604
1782,quotfuckin39 cutequot,NEGATIVE,0.99762624502182
1783,href streaming whatever til titanfall got giveaway coming 100 followers plz follow stream automatically entered stream everyday whatever game viewers want see whatever stream don39t time check plz share anyone know likes quality gameplay,POSITIVE,0.9223206639289856
1784,ray shave beardand head 3,NEGATIVE,0.98722642660141
1785,look href,NEGATIVE,0.9909747242927552
1786,xd saw second clip vine exact day saw,NEGATIVE,0.9941126704216005
1787,lol kangaroo hilarious,POSITIVE,0.9998503923416138
1788,probly condition,NEGATIVE,0.9814786911010742
1789,lol,NEGATIVE,0.9438178539276124
1790,sometimes hide nuts laundry basket,NEGATIVE,0.9970898628234864
1791,6,POSITIVE,0.9097813367843628
1792,weird said arkansas game fish committee whatever organization big thing northwest arkansas live,NEGATIVE,0.998792290687561
1793,da f,NEGATIVE,0.9401711225509644
1794,da f,NEGATIVE,0.9401711225509644
1795,guy video cousins mothers uncles sons brother jim bob way,NEGATIVE,0.9921230673789978
1796,can39t put price smegma,NEGATIVE,0.9976588487625122
1797,jessie p sketch chucked money car window guy nerd,NEGATIVE,0.997260808944702
1798,man ray announced quitting feel like every show hanging want something,NEGATIVE,0.9892492294311525
1799,first one kangaroo jacked quoti39m gonna knock outquot,NEGATIVE,0.9950062036514282
1800,totally try meth know start weed wacker sat winter revs like crazy couple minuets imagine,NEGATIVE,0.8604851365089417
1801,jajaja nice episode ray,POSITIVE,0.9983657002449036
1802,kangaroos 6 feet tall well would scared see,NEGATIVE,0.8131737112998962
1803,flexin,POSITIVE,0.9684211015701294
1804,bleeps lol,NEGATIVE,0.9951964020729064
1805,it39s quotsqweewoahquot,NEGATIVE,0.9953113198280334
1806,almost want cherish videos last year thisalmost loljk,POSITIVE,0.9974576830863952
1807,even fuck bro xd ahahhaah,NEGATIVE,0.9899245500564576
1808,meh,NEGATIVE,0.5200519561767578
1809,man ray see caring less less show every episode good run man wish didn39t quite,NEGATIVE,0.9890317320823668
1810,href lol,NEGATIVE,0.9952822327613832
1811,lmao quot even fuck broquot hahaha,NEGATIVE,0.9949123859405518
1812,meth even,NEGATIVE,0.8451735973358154
1813,lol quotgoogle glass commercialquot,NEGATIVE,0.9978051781654358
1814,ugh ears hurting cop video,NEGATIVE,0.9989961981773376
1815,sayin arkansans stupid live arkansas,NEGATIVE,0.9995653033256532
1816,best episode long time,POSITIVE,0.9996033310890198
1817,male red kangaroo biggest type kangaroo 2m tall actually stood 5m away one camping outback intimidating animals cool also delicious although would imagine red kangaroo meat would tough,POSITIVE,0.9989159107208252
1818,y39know ray something stylish don39t let go caveman shave damn beard,POSITIVE,0.8693468570709229
1819,good video long one xd good job,POSITIVE,0.9983135461807252
1820,lol first time watching rwj 2 yearsbrbr,POSITIVE,0.9949021339416504
1821,ray epic words,POSITIVE,0.999394416809082
1822,koalas bears,NEGATIVE,0.9676368236541748
1823,href omg dying,NEGATIVE,0.9987282156944276
1824,kangaroo would fuck pacman anyday,NEGATIVE,0.9977217316627502
1825,four cats that39s,NEGATIVE,0.96690171957016
1826,href,NEGATIVE,0.9861159324645996
1827,police chase video put shafte theme song hes driving car gets get driver song gets softer idk suggestion,NEGATIVE,0.9929527640342712
1828,kangaroo juicing,NEGATIVE,0.9882700443267822
1829,he39s pretty normal kangaroo bigger ones bigger muscles,POSITIVE,0.9891335368156432
1830,wtf happens youtube says quotmore 301 viewsquot video yeah course stupid almost 4800 likes youtube obvious,NEGATIVE,0.999062478542328
1831,everyone please bare read followingbrsince everyone coming closet lately want saybri coming heterosexual straight guy yep may come shocking many like pussy like whole live born waybri finally come terms self hope family friends accept,POSITIVE,0.9973639845848083
1832,kangaroo double muscled look,POSITIVE,0.991731584072113
1833,jacket wearing exactly one wearing quotflush toiletquot part lol,NEGATIVE,0.9957363605499268
1834,happen comment question day,NEGATIVE,0.9949191212654114
1835,ironic part im watching breaking bad,NEGATIVE,0.9934213757514954
1836,shave beard mountain man,NEGATIVE,0.9591745734214784
1837,dude car looks like paul tokin xd tokinglx,NEGATIVE,0.9837622046470642
1838,tuesday,NEGATIVE,0.9940715432167052
1839,please done endd show,NEGATIVE,0.5149701833724976
1840,ray squirrel rescue baby that39s girls keep pet felt comfortable place rescuer felt love mean wouldn39t love squirrel pet cute,POSITIVE,0.9711687564849854
1841,congrats 6 videos,POSITIVE,0.9908497333526612
1842,thats real kangaroo jack39d,POSITIVE,0.9570100903511048
1843,kangaroo gainz,POSITIVE,0.9460328817367554
1844,best,POSITIVE,0.9998332262039183
1845,ray hooker stop giving head clown circus thought tasted funny badumpdump,NEGATIVE,0.9991443157196044
1846,type dog really doesnt care sweetest race,POSITIVE,0.9951692223548888
1847,300,POSITIVE,0.7395035624504089
1848,watch cat video,NEGATIVE,0.9753477573394777
1849,barry nut girlfriend every night,NEGATIVE,0.9224132895469666
1850,ever message haven39t approved,NEGATIVE,0.9893810749053956
1851,da faq even kangaroo exist doesn39t look real,NEGATIVE,0.999761998653412
1852,kangaroo jacked,NEGATIVE,0.98643559217453
1853,instead sh sh sh sh sh sh endings could next one ray imitating cats,NEGATIVE,0.998752236366272
1854,kangaroo jacked get,NEGATIVE,0.9929863810539246
1855,live arkansas,POSITIVE,0.9989427924156188
1856,wtf ray methgt,NEGATIVE,0.9885386824607848
1857,don39t fuck game fish commission,NEGATIVE,0.9864051342010498
1858,lol dog likes scratching side,NEGATIVE,0.8590073585510254
1859,eh kangaro jack movie kangaroo jack lol,NEGATIVE,0.9947882890701294
1860,io9,POSITIVE,0.9883795976638794
1861,gue thats kangaroo jack39ed,NEGATIVE,0.9875115156173706
1862,yoo laughing quotno one think look herequot comment got fuckinn rolling,NEGATIVE,0.9990587830543518
1863,he39s kangaroo jacked,NEGATIVE,0.9950333833694458
1864,kangaroo jackedamirite,NEGATIVE,0.9960092306137084
1865,dat gun doe,NEGATIVE,0.9932560920715332
1866,href,NEGATIVE,0.9945340156555176
1867,jesus kangaroo must onlikekangaroids,NEGATIVE,0.9915703535079956
1868,even fuck bro,NEGATIVE,0.979842245578766
1869,girl want foreverbrboy nobrgirl even like mebrbrboy nobrgirl would cry walked awaybrboy nobrshe heard enough walked awaybrhe grabbed armbrboy pretty beautifulbri dont want forever need foreverbri dont like love youbri wouldnt cry walked away would die walked awaybrboy please stay mebrgirl willbrbrtonight midnight true love realize loves youbrsomething good happen 14 pmbrtomorrow could anywherebrget ready shock lifebrif dont post 5 comments bad luck love next 10 years,POSITIVE,0.9625449180603028
1870,it39s time stop nsa spying us href take seconds today day fight back,NEGATIVE,0.9963492155075072
1871,tried cat sound made cow moo,NEGATIVE,0.9989475607872008
1872,kangaroo tho,NEGATIVE,0.9628301858901978
1873,yeah kangaroo video new,NEGATIVE,0.9992369413375854
1874,6 video,NEGATIVE,0.878147542476654
1875,camera man first vid sounds like tobuscus,NEGATIVE,0.9851945042610168
1876,301 club,POSITIVE,0.9897799491882324
1877,looks like cg tho,NEGATIVE,0.9874117374420166
1878,keep coming meth ray,POSITIVE,0.7270999550819397
1879,kangaroo jack,POSITIVE,0.9908342957496644
1880,wow actually good set videos,POSITIVE,0.9996964931488036
1881,every year ray minute shortest video,NEGATIVE,0.9915593266487122
1882,porn,NEGATIVE,0.9988240599632264
1883,u even fcuk bro hahaha,NEGATIVE,0.9967368245124816
1884,retire already,NEGATIVE,0.9984563589096068
1885,kangaroo kangaroo jacked,NEGATIVE,0.9957952499389648
1886,can39t second thoughts something you39ve already done,NEGATIVE,0.9800924062728882
1887,thatbrgoshbrdarnbrsquirrel,POSITIVE,0.5783779621124268
1888,saw cop chase back live leak 2012 hella funny,NEGATIVE,0.9949392080307008
1889,got excited ray said quotsquirrel burying nuts dogquot turns expected,NEGATIVE,0.9996349811553956
1890,may little late party exorcist begone demons,NEGATIVE,0.993034601211548
1891,said second thoughts meth like dafuckbr,NEGATIVE,0.9988206028938292
1892,219th,POSITIVE,0.9734990000724792
1893,end squirrel video theres ghost cuz see dot move,NEGATIVE,0.9864248037338256
1894,,POSITIVE,0.5607806444168091
1895,hahahah,POSITIVE,0.5309908390045166
1896,ray fart href,NEGATIVE,0.9976911544799804
1897,dude show give millons views week really going kill show,NEGATIVE,0.9969667792320251
1898,videos getting shorter,NEGATIVE,0.9988277554512024
1899,href,NEGATIVE,0.9787907004356384
1900,u even lift bro lol,NEGATIVE,0.9971975088119508
1901,4 cats hah make laughbri eleven,POSITIVE,0.9993682503700256
1902,fuck yeah,POSITIVE,0.8559030294418335
1903,4 cats,NEGATIVE,0.8457868695259094
1904,one cares youre 79th 100th get hobby,NEGATIVE,0.9997183680534364
1905,kangaroo reminds joey madagascar,POSITIVE,0.9386079907417296
1906,hm kangaroo must belong chuck norris,NEGATIVE,0.9951287508010864
1907,lmao kangaroo woow,NEGATIVE,0.9908047914505004
1908,nintendo little girls,POSITIVE,0.9211143851280212
1909,kangaroo roids much,NEGATIVE,0.9752823114395142
1910,291 viewer,POSITIVE,0.939960479736328
1911,credits says quot best electric boy darth vaderquot,POSITIVE,0.9997250437736512
1912,agree playstation always better,NEGATIVE,0.8804382681846619
1913,l,POSITIVE,0.940115451812744
1914,196,POSITIVE,0.996437668800354
1915,10,POSITIVE,0.9376067519187928
1916,ray u need shave,NEGATIVE,0.9901678562164308
1917,187th,POSITIVE,0.9914416670799256
1918,hi,POSITIVE,0.9983267188072203
1919,hm,NEGATIVE,0.9940614104270936
1920,fluffer anna akanabrbrwell played rwj well played,POSITIVE,0.999737560749054
1921,review quoton floorquot icejjfish,NEGATIVE,0.9859609603881836
1922,see roids look kangaroo,POSITIVE,0.997908353805542
1923,176th,POSITIVE,0.9956324696540833
1924,didn39t bleep,NEGATIVE,0.994122326374054
1925,didn39t bleep href,NEGATIVE,0.9892684817314148
1926,wanted 3 videos,NEGATIVE,0.9693377017974854
1927,one best reviews,POSITIVE,0.999864935874939
1928,169,POSITIVE,0.9176824688911438
1929,darth vader u fukin serious,NEGATIVE,0.9013747572898864
1930,302nd aw,NEGATIVE,0.9915191531181335
1931,meth even,NEGATIVE,0.9494483470916748
1932,153,POSITIVE,0.9436142444610596
1933,welcome arkansas,POSITIVE,0.9996838569641112
1934,even lift,NEGATIVE,0.8649176359176636
1935,females pouchesand also koalas aren39t bears deldel39,NEGATIVE,0.9840717911720276
1936,happened kangaroo jack br,NEGATIVE,0.986283540725708
1937,dat cop video,NEGATIVE,0.9942654967308044
1938,118,POSITIVE,0.9884861707687378
1939,lmao dbolbrbryo ray u aware,NEGATIVE,0.9968998432159424
1940,good video,POSITIVE,0.999843955039978
1941,kangaroo jack,NEGATIVE,0.6851895451545715
1942,125th maybe,NEGATIVE,0.9777767658233644
1943,6 yeah,POSITIVE,0.9994778037071228
1944,what39s business 300 club,NEGATIVE,0.9965936541557312
1945,151th omgbrno one cares,NEGATIVE,0.9994351267814636
1946,finalely,POSITIVE,0.9071009159088136
1947,god remember ray shaved,NEGATIVE,0.9454278349876404
1948,looks like another nut drops dogs ass end,NEGATIVE,0.9989763498306274
1949,ray ur beard accentuates pretty eyes lol,POSITIVE,0.9963926672935486
1950,whoo io9,NEGATIVE,0.9660639762878418
1951,105thbr,POSITIVE,0.9024140238761902
1952,first,POSITIVE,0.9977535605430604
1953,poodle,POSITIVE,0.8872056007385254
1954,takedown nothing compared takedowns pursuits,NEGATIVE,0.9711734652519226
1955,302nd viewer got problem 89th bitch,NEGATIVE,0.9994162321090698
1956,yay new video,POSITIVE,0.97847718000412
1957,ray stop using men beard dye looks funny,POSITIVE,0.9568699598312378
1958,1,POSITIVE,0.985403299331665
1959,130th,POSITIVE,0.9962474703788756
1960,kangaroo jacked,NEGATIVE,0.9918644428253174
1961,302nd didn39t make 300 club,NEGATIVE,0.996026873588562
1962,first comment oh wait bet ray got hots kangaroo,POSITIVE,0.9271117448806764
1963,hiding nuts laundry basket lololololololo,NEGATIVE,0.9956560134887696
1964,119,POSITIVE,0.9886705875396729
1965,fucks buried backyardlol,NEGATIVE,0.9981428384780884
1966,made giggle,POSITIVE,0.999584972858429
1967,meth one hell drug,NEGATIVE,0.9663283228874208
1968,tip,POSITIVE,0.9912625551223756
1969,301,POSITIVE,0.9982337951660156
1970,bring back comment question day,POSITIVE,0.9839529395103456
1971,301 club,POSITIVE,0.9897799491882324
1972,116th,POSITIVE,0.9972915053367616
1973,mate thats cow sound cat hahaah,NEGATIVE,0.9913541674613952
1974,meth lt3,NEGATIVE,0.9981653094291688
1975,kangaroo jack3d,NEGATIVE,0.9758087396621704
1976,dude gets stopped police officer pack wolves rum,NEGATIVE,0.997603476047516
1977,108th,POSITIVE,0.9979773163795472
1978,kangaroo buff doesnt alot myostatins im sure said right,NEGATIVE,0.9936517477035522
1979,101,POSITIVE,0.9982366561889648
1980,haha quotdo even fuck broquot hilarious,POSITIVE,0.999081254005432
1981,send ray videos,NEGATIVE,0.9983826875686646
1982,14th,POSITIVE,0.9974052309989928
1983,first nope 99th,NEGATIVE,0.9944698810577391
1984,don39t messin arkansas game fish live arkansas mean bsns lul,NEGATIVE,0.9938657879829408
1985,91st,POSITIVE,0.8033307790756226
1986,methhead,POSITIVE,0.9986171722412108
1987,6 riyadh,NEGATIVE,0.968181014060974
1988,93rd,POSITIVE,0.9900918006896972
1989,fuck 301 views i39ll never 300 club,NEGATIVE,0.9934646487236024
1990,86,POSITIVE,0.9845684766769408
1991,woo,POSITIVE,0.990616500377655
1992,meowbr,POSITIVE,0.9991212487220764
1993,15 minutes ago already 600 views,NEGATIVE,0.9391704201698304
1994,669 vidsbrcongratz,POSITIVE,0.9892717599868774
1995,first comment hell yeah,POSITIVE,0.9930794835090636
1996,yo,POSITIVE,0.9966350197792052
1997,58th comment,POSITIVE,0.9062682390213012
1998,dayum,NEGATIVE,0.991601288318634
1999,80th person,POSITIVE,0.9966801404953004
2000,58th comment,POSITIVE,0.6109573245048523
2001,bambr,POSITIVE,0.9507887959480286
2002,hi,POSITIVE,0.9983267188072203
2003,74th comment,POSITIVE,0.9526686072349548
2004,76th,POSITIVE,0.9878798127174376
2005,75th,POSITIVE,0.9994320273399352
2006,38th,POSITIVE,0.9801340699195862
2007,65,POSITIVE,0.9972909092903136
2008,70th,POSITIVE,0.9979922771453856
2009,already tried put nuts dog film never got viral,NEGATIVE,0.9994152784347534
2010,69th,POSITIVE,0.9559627771377563
2011,ending actually funny href,NEGATIVE,0.8829567432403564
2012,57,POSITIVE,0.9133513569831848
2013,1st,POSITIVE,0.9989364743232728
2014,lol,NEGATIVE,0.9438178539276124
2015,yay im super early,POSITIVE,0.9969636797904968
2016,12,POSITIVE,0.7370908856391907
2017,hey ray lookin catch hands cuh jk love,POSITIVE,0.9998243451118468
2018,yay,POSITIVE,0.9140980839729308
2019,50th,POSITIVE,0.9994364380836488
2020,lol,NEGATIVE,0.9438178539276124
2021,thumbs you39re viewer 302,POSITIVE,0.9989411234855652
2022,16,POSITIVE,0.9878718852996826
2023,6th comment boo yah kasha nobody mess i39m bad,NEGATIVE,0.994907796382904
2024,hi,POSITIVE,0.9981858134269714
2025,half expecting flex pointed discription box,NEGATIVE,0.995328426361084
2026,46,POSITIVE,0.9369895458221436
2027,,NEGATIVE,0.9721019268035888
2028,didn39t realize early got,NEGATIVE,0.987169623374939
2029,40th comment,POSITIVE,0.95141339302063
2030,10th view,POSITIVE,0.996712327003479
2031,lolol,NEGATIVE,0.9475796222686768
2032,100th like,POSITIVE,0.9893934726715088
2033,100 feel accomplished,POSITIVE,0.9995229244232178
2034,got early,POSITIVE,0.9954588413238524
2035,300 club,POSITIVE,0.9940114617347716
2036,video number 6 obama letter coincidence think,NEGATIVE,0.9945676326751708
2037,almost first,POSITIVE,0.9907826781272888
2038,300 club finally,POSITIVE,0.9926146268844604
2039,hehehehehe,POSITIVE,0.9578287601470948
2040,112th,POSITIVE,0.9901677370071412
2041,1 comment,POSITIVE,0.836641252040863
2042,first,POSITIVE,0.9977535605430604
2043,21st commet woot,NEGATIVE,0.9883335828781128
2044,69 views lol,POSITIVE,0.9625200629234314
2045,less 300 views i39m spejical,NEGATIVE,0.9993475079536438
2046,16th,POSITIVE,0.9800707697868348
2047,13th listen screw want legit chain acually click newest comment say number,NEGATIVE,0.9916836023330688
2048,jk im like 10th,POSITIVE,0.9806812405586244
2049,ya,NEGATIVE,0.9770812392234802
2050,first,POSITIVE,0.9987308382987976
2051,10th,POSITIVE,0.9980341792106628
2052,never equals 3 early,NEGATIVE,0.9206594824790956
2053,pop,POSITIVE,0.998441517353058
2054,5br,POSITIVE,0.958836793899536
2055,refreshed,POSITIVE,0.9998185038566588
2056,second,POSITIVE,0.9954835176467896
2057,lol,NEGATIVE,0.9438178539276124
2058,first comment,POSITIVE,0.950330376625061
2059,woah i39m first comment,NEGATIVE,0.9948148131370544
2060,yoo,POSITIVE,0.9118043184280396
